gbifID	occurrenceID	phylum	class	order	family	genus	scientificName	countryCode	locality	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	eventDate	day	month	year	taxonKey	speciesKey	recordedBy
855825816	urn:lsid:artportalen.se:Sighting:1161800	Basidiomycota	Agaricomycetes	Cantharellales	Cantharellaceae	Cantharellus	Cantharellus pallens Pilát	SE	Surö bokskog NR	b8323864-602a-4a7d-9127-bb903054e97d	58.818948	13.94771	100.0	1981-07-07T00:00:00Z	7.0	7	1981	5249496	5249504.0	Genom Rolf-Göran Carlsson
855825024	urn:lsid:artportalen.se:Sighting:1101585	Basidiomycota	Agaricomycetes	Cantharellales	Cantharellaceae	Cantharellus	Cantharellus cibarius Fr.	SE	Bölskullen	b8323864-602a-4a7d-9127-bb903054e97d	58.619987	14.496518	100.0	1994-09-18T00:00:00Z	18.0	9	1994	5249504	5249504.0	Genom Rolf-Göran Carlsson
855823613	urn:lsid:artportalen.se:Sighting:1162047	Basidiomycota	Agaricomycetes	Cantharellales	Cantharellaceae	Cantharellus	Cantharellus pallens Pilát	SE	Munkängarnas NR	b8323864-602a-4a7d-9127-bb903054e97d	58.611478000000005	13.384070999999999	250.0	1991-08-31T00:00:00Z	31.0	8	1991	5249496	5249504.0	Rolf-Göran Carlsson
855822961	urn:lsid:artportalen.se:Sighting:152373	Basidiomycota	Agaricomycetes	Cantharellales	Cantharellaceae	Cantharellus	Craterellus cinereus (Pers.) Donk	SE	Minnesfjället NR - Lugnåsberget, betesmarker och blandskog på sandsten	b8323864-602a-4a7d-9127-bb903054e97d	58.629239	13.732401999999999	250.0	1985-09-05T00:00:00Z	5.0	9	1985	2554512	5249528.0	Håkan Carlstedt
855822444	urn:lsid:artportalen.se:Sighting:184963	Basidiomycota	Agaricomycetes	Cantharellales	Cantharellaceae	Cantharellus	Craterellus melanoxeros (Desm.) Pérez-De-Greg.	SE	Ymseborg	b8323864-602a-4a7d-9127-bb903054e97d	58.69309200000001	13.975289000000002	250.0	1985-08-03T00:00:00Z	3.0	8	1985	2554516	5249532.0	Genom Rolf-Göran Carlsson
855818992	urn:lsid:artportalen.se:Sighting:1088905	Basidiomycota	Agaricomycetes	Cantharellales	Cantharellaceae	Cantharellus	Cantharellus cibarius Fr.	SE	Munkängarnas NR	b8323864-602a-4a7d-9127-bb903054e97d	58.611478000000005	13.384070999999999	250.0	1980-09-23T00:00:00Z	23.0	9	1980	5249504	5249504.0	Stig Jacobsson
855817736	urn:lsid:artportalen.se:Sighting:1100587	Basidiomycota	Agaricomycetes	Cantharellales	Cantharellaceae	Cantharellus	Cantharellus cibarius Fr.	SE	Bölets Ängars NR - Ängsgranskog - Syd, blandskog och klibbalkärr	b8323864-602a-4a7d-9127-bb903054e97d	58.61356899999999	14.518958	100.0	1993-08-29T00:00:00Z	29.0	8	1993	5249504	5249504.0	Kurt-Anders Johansson, Rolf-Göran Carlsson, Inga Broberg
855817296	urn:lsid:artportalen.se:Sighting:1100581	Basidiomycota	Agaricomycetes	Cantharellales	Cantharellaceae	Cantharellus	Cantharellus cibarius Fr.	SE	Bölets Ängars NR - Östra delen	b8323864-602a-4a7d-9127-bb903054e97d	58.615534	14.517853	100.0	1993-08-28T00:00:00Z	28.0	8	1993	5249504	5249504.0	Rolf-Göran Carlsson, Kurt-Anders Johansson
855816010	urn:lsid:artportalen.se:Sighting:1088912	Basidiomycota	Agaricomycetes	Cantharellales	Cantharellaceae	Cantharellus	Cantharellus cibarius Fr.	SE	Surö bokskog NR	b8323864-602a-4a7d-9127-bb903054e97d	58.818948	13.94771	100.0	1981-07-07T00:00:00Z	7.0	7	1981	5249504	5249504.0	Genom Rolf-Göran Carlsson
855814296	urn:lsid:artportalen.se:Sighting:1088890	Basidiomycota	Agaricomycetes	Cantharellales	Cantharellaceae	Cantharellus	Cantharellus cibarius Fr.	SE	Garparör NR	b8323864-602a-4a7d-9127-bb903054e97d	58.49780500000001	13.837261999999999	100.0	1980-08-23T00:00:00Z	23.0	8	1980	5249504	5249504.0	Anita Stridvall
855814226	urn:lsid:artportalen.se:Sighting:152375	Basidiomycota	Agaricomycetes	Cantharellales	Cantharellaceae	Cantharellus	Craterellus cinereus (Pers.) Donk	SE	Österplana hed NR	b8323864-602a-4a7d-9127-bb903054e97d	58.572331999999996	13.428206	200.0	1985-09-20T00:00:00Z	20.0	9	1985	2554512	5249528.0	Håkan Lindström
855810264	urn:lsid:artportalen.se:Sighting:1090234	Basidiomycota	Agaricomycetes	Cantharellales	Cantharellaceae	Cantharellus	Cantharellus cibarius Fr.	SE	Lilla Törsatorpet - Säter socken	b8323864-602a-4a7d-9127-bb903054e97d	58.464988	13.805678	100.0	1984-08-04T00:00:00Z	4.0	8	1984	5249504	5249504.0	Genom Rolf-Göran Carlsson
855809836	urn:lsid:artportalen.se:Sighting:184960	Basidiomycota	Agaricomycetes	Cantharellales	Cantharellaceae	Cantharellus	Craterellus melanoxeros (Desm.) Pérez-De-Greg.	SE	Garparör NR	b8323864-602a-4a7d-9127-bb903054e97d	58.49780500000001	13.837261999999999	100.0	1980-09-12T00:00:00Z	12.0	9	1980	2554516	5249532.0	Genom Rolf-Göran Carlsson
855809629	urn:lsid:artportalen.se:Sighting:1097860	Basidiomycota	Agaricomycetes	Cantharellales	Cantharellaceae	Cantharellus	Cantharellus cibarius Fr.	SE	Garparör NR	b8323864-602a-4a7d-9127-bb903054e97d	58.49780500000001	13.837261999999999	100.0	1991-08-17T00:00:00Z	17.0	8	1991	5249504	5249504.0	Genom Rolf-Göran Carlsson
855807641	urn:lsid:artportalen.se:Sighting:1162231	Basidiomycota	Agaricomycetes	Cantharellales	Cantharellaceae	Cantharellus	Cantharellus pallens Pilát	SE	Garparör NR	b8323864-602a-4a7d-9127-bb903054e97d	58.49780500000001	13.837261999999999	100.0	1993-08-15T00:00:00Z	15.0	8	1993	5249496	5249504.0	Genom Rolf-Göran Carlsson
855807173	urn:lsid:artportalen.se:Sighting:1098571	Basidiomycota	Agaricomycetes	Cantharellales	Cantharellaceae	Cantharellus	Cantharellus cibarius Fr.	SE	Stora Fårvallsslätten - Betesmark	b8323864-602a-4a7d-9127-bb903054e97d	58.481264	13.583379999999998	250.0	1991-12-28T00:00:00Z	28.0	12	1991	5249504	5249504.0	Mats Lindqvist
855807168	urn:lsid:artportalen.se:Sighting:1162051	Basidiomycota	Agaricomycetes	Cantharellales	Cantharellaceae	Cantharellus	Cantharellus pallens Pilát	SE	Kinnekulle - Blomberg - Norr, ädellövskog på kalk	b8323864-602a-4a7d-9127-bb903054e97d	58.544287	13.345757999999998	250.0	1993-06-15T00:00:00Z	15.0	6	1993	5249496	5249504.0	Rolf-Göran Carlsson
855807124	urn:lsid:artportalen.se:Sighting:1086826	Basidiomycota	Agaricomycetes	Cantharellales	Cantharellaceae	Cantharellus	Cantharellus cibarius Fr.	SE	Lerdala - Jon Ambjörnsgården	b8323864-602a-4a7d-9127-bb903054e97d	58.480086	13.727488000000001	250.0	1966-11-02T00:00:00Z	2.0	11	1966	5249504	5249504.0	Genom Rolf-Göran Carlsson
855807002	urn:lsid:artportalen.se:Sighting:1094202	Basidiomycota	Agaricomycetes	Cantharellales	Cantharellaceae	Cantharellus	Cantharellus cibarius Fr.	SE	Garparör NR	b8323864-602a-4a7d-9127-bb903054e97d	58.49780500000001	13.837261999999999	100.0	1988-08-07T00:00:00Z	7.0	8	1988	5249504	5249504.0	Genom Rolf-Göran Carlsson
855806450	urn:lsid:artportalen.se:Sighting:1090820	Basidiomycota	Agaricomycetes	Cantharellales	Cantharellaceae	Cantharellus	Cantharellus cibarius Fr.	SE	Ruds äng - VSV Rud - Brålanda	b8323864-602a-4a7d-9127-bb903054e97d	58.54924200000001	12.352105	250.0	1984-08-25T00:00:00Z	25.0	8	1984	5249504	5249504.0	Kjell Eriksson
855806028	urn:lsid:artportalen.se:Sighting:1098421	Basidiomycota	Agaricomycetes	Cantharellales	Cantharellaceae	Cantharellus	Cantharellus cibarius Fr.	SE	Stora Fårvallsslätten - Barrskog	b8323864-602a-4a7d-9127-bb903054e97d	58.475074	13.588914	250.0	1991-12-28T00:00:00Z	28.0	12	1991	5249504	5249504.0	Mats Lindqvist
855805806	urn:lsid:artportalen.se:Sighting:1100075	Basidiomycota	Agaricomycetes	Cantharellales	Cantharellaceae	Cantharellus	Cantharellus cibarius Fr.	SE	Garparör NR	b8323864-602a-4a7d-9127-bb903054e97d	58.49780500000001	13.837261999999999	100.0	1993-08-15T00:00:00Z	15.0	8	1993	5249504	5249504.0	Genom Rolf-Göran Carlsson
855804187	urn:lsid:artportalen.se:Sighting:1100778	Basidiomycota	Agaricomycetes	Cantharellales	Cantharellaceae	Cantharellus	Cantharellus cibarius Fr.	SE	Klevaberget - Brevik, barrskog på manganhaltig jord	b8323864-602a-4a7d-9127-bb903054e97d	58.486406	14.389017	250.0	1993-09-13T00:00:00Z	13.0	9	1993	5249504	5249504.0	Inga Broberg
855804162	urn:lsid:artportalen.se:Sighting:1089792	Basidiomycota	Agaricomycetes	Cantharellales	Cantharellaceae	Cantharellus	Cantharellus cibarius Fr.	SE	Sandvikebergen - Gestad socken	b8323864-602a-4a7d-9127-bb903054e97d	58.478958	12.410648	100.0	1983-09-24T00:00:00Z	24.0	9	1983	5249504	5249504.0	Kjell Eriksson
855801390	urn:lsid:artportalen.se:Sighting:1162049	Basidiomycota	Agaricomycetes	Cantharellales	Cantharellaceae	Cantharellus	Cantharellus pallens Pilát	SE	Stora Fårvallsslätten - Betesmark	b8323864-602a-4a7d-9127-bb903054e97d	58.481264	13.583379999999998	250.0	1991-12-28T00:00:00Z	28.0	12	1991	5249496	5249504.0	Mats Lindqvist
855801314	urn:lsid:artportalen.se:Sighting:1087640	Basidiomycota	Agaricomycetes	Cantharellales	Cantharellaceae	Cantharellus	Cantharellus cibarius Fr.	SE	Staversäter	b8323864-602a-4a7d-9127-bb903054e97d	58.464927	13.728557	100.0	1978-08-19T00:00:00Z	19.0	8	1978	5249504	5249504.0	Anita Stridvall
855797058	urn:lsid:artportalen.se:Sighting:1101595	Basidiomycota	Agaricomycetes	Cantharellales	Cantharellaceae	Cantharellus	Cantharellus cibarius Fr.	SE	Sparresäter - NV, Granplantering	b8323864-602a-4a7d-9127-bb903054e97d	58.506	13.702964000000001	100.0	1994-10-01T00:00:00Z	1.0	10	1994	5249504	5249504.0	Rolf-Göran Carlsson
855795849	urn:lsid:artportalen.se:Sighting:1099098	Basidiomycota	Agaricomycetes	Cantharellales	Cantharellaceae	Cantharellus	Cantharellus cibarius Fr.	SE	Ängens NR	b8323864-602a-4a7d-9127-bb903054e97d	58.480438	13.835142000000001	100.0	1992-10-01T00:00:00Z	1.0	10	1992	5249504	5249504.0	Kurt-Anders Johansson
855795764	urn:lsid:artportalen.se:Sighting:1162031	Basidiomycota	Agaricomycetes	Cantharellales	Cantharellaceae	Cantharellus	Cantharellus pallens Pilát	SE	Garparör NR	b8323864-602a-4a7d-9127-bb903054e97d	58.49780500000001	13.837261999999999	100.0	1986-09-08T00:00:00Z	8.0	9	1986	5249496	5249504.0	Genom Rolf-Göran Carlsson
855795677	urn:lsid:artportalen.se:Sighting:184961	Basidiomycota	Agaricomycetes	Cantharellales	Cantharellaceae	Cantharellus	Craterellus melanoxeros (Desm.) Pérez-De-Greg.	SE	Ören - Söroset - Ransberg	b8323864-602a-4a7d-9127-bb903054e97d	58.512827	14.266117999999999	250.0	1981-09-08T00:00:00Z	8.0	9	1981	2554516	5249532.0	Genom Rolf-Göran Carlsson
855794009	urn:lsid:artportalen.se:Sighting:1162234	Basidiomycota	Agaricomycetes	Cantharellales	Cantharellaceae	Cantharellus	Cantharellus pallens Pilát	SE	Ryds ängar NV-delen	b8323864-602a-4a7d-9127-bb903054e97d	58.429210999999995	13.832528	100.0	1993-08-18T00:00:00Z	18.0	8	1993	5249496	5249504.0	Rolf-Göran Carlsson, Kurt-Anders Johansson
855793107	urn:lsid:artportalen.se:Sighting:1162229	Basidiomycota	Agaricomycetes	Cantharellales	Cantharellaceae	Cantharellus	Cantharellus pallens Pilát	SE	Skövde - Boulognerskogen, Park med bl.a. tall, bok och ek	b8323864-602a-4a7d-9127-bb903054e97d	58.389582999999995	13.854241	250.0	1993-07-31T00:00:00Z	31.0	7	1993	5249496	5249504.0	Rolf-Göran Carlsson, Kurt-Anders Johansson
855792936	urn:lsid:artportalen.se:Sighting:1098142	Basidiomycota	Agaricomycetes	Cantharellales	Cantharellaceae	Cantharellus	Cantharellus cibarius Fr.	SE	Mellomberget	b8323864-602a-4a7d-9127-bb903054e97d	58.446749	13.666070000000001	250.0	1991-09-01T00:00:00Z	1.0	9	1991	5249504	5249504.0	Mats Lindqvist
855792737	urn:lsid:artportalen.se:Sighting:1101003	Basidiomycota	Agaricomycetes	Cantharellales	Cantharellaceae	Cantharellus	Cantharellus cibarius Fr.	SE	Rankås	b8323864-602a-4a7d-9127-bb903054e97d	58.422408999999995	14.222145999999999	100.0	1993-09-25T00:00:00Z	25.0	9	1993	5249504	5249504.0	Rolf-Göran Carlsson
855792326	urn:lsid:artportalen.se:Sighting:152693	Basidiomycota	Agaricomycetes	Cantharellales	Cantharellaceae	Cantharellus	Craterellus cinereus (Pers.) Donk	SE	Ryds ängar NV-delen	b8323864-602a-4a7d-9127-bb903054e97d	58.429210999999995	13.832528	100.0	1993-08-18T00:00:00Z	18.0	8	1993	2554512	5249528.0	Kurt-Anders Johansson, Rolf-Göran Carlsson
855791693	urn:lsid:artportalen.se:Sighting:1101747	Basidiomycota	Agaricomycetes	Cantharellales	Cantharellaceae	Cantharellus	Cantharellus cibarius Fr.	SE	Åkedal - Omr 2	b8323864-602a-4a7d-9127-bb903054e97d	58.422982999999995	13.390179999999999	250.0	1994-11-20T00:00:00Z	20.0	11	1994	5249504	5249504.0	Rolf-Göran Carlsson, Börje H Fagerlind, Kurt-Anders Johansson
855791651	urn:lsid:artportalen.se:Sighting:1101010	Basidiomycota	Agaricomycetes	Cantharellales	Cantharellaceae	Cantharellus	Cantharellus cibarius Fr.	SE	Skallhult - Mellerud - SV, tallskog på sand	b8323864-602a-4a7d-9127-bb903054e97d	58.417823	14.333078	100.0	1993-10-01T00:00:00Z	1.0	10	1993	5249504	5249504.0	Inga Broberg
855789556	urn:lsid:artportalen.se:Sighting:1101744	Basidiomycota	Agaricomycetes	Cantharellales	Cantharellaceae	Cantharellus	Cantharellus cibarius Fr.	SE	Björnebacken	b8323864-602a-4a7d-9127-bb903054e97d	58.445174	13.734172000000001	100.0	1994-10-09T00:00:00Z	9.0	10	1994	5249504	5249504.0	Rolf-Göran Carlsson
855788649	urn:lsid:artportalen.se:Sighting:1162048	Basidiomycota	Agaricomycetes	Cantharellales	Cantharellaceae	Cantharellus	Cantharellus pallens Pilát	SE	Mellomberget	b8323864-602a-4a7d-9127-bb903054e97d	58.446749	13.666070000000001	250.0	1991-09-01T00:00:00Z	1.0	9	1991	5249496	5249504.0	Mats Lindqvist
855788207	urn:lsid:artportalen.se:Sighting:1101575	Basidiomycota	Agaricomycetes	Cantharellales	Cantharellaceae	Cantharellus	Cantharellus cibarius Fr.	SE	Stora Röå NR	b8323864-602a-4a7d-9127-bb903054e97d	58.415174	14.362274	100.0	1994-08-31T00:00:00Z	31.0	8	1994	5249504	5249504.0	Inga Broberg
855787155	urn:lsid:artportalen.se:Sighting:1100247	Basidiomycota	Agaricomycetes	Cantharellales	Cantharellaceae	Cantharellus	Cantharellus cibarius Fr.	SE	Ryds ängar NV-delen	b8323864-602a-4a7d-9127-bb903054e97d	58.429210999999995	13.832528	100.0	1993-08-18T00:00:00Z	18.0	8	1993	5249504	5249504.0	Kurt-Anders Johansson, Rolf-Göran Carlsson
855786847	urn:lsid:artportalen.se:Sighting:1100773	Basidiomycota	Agaricomycetes	Cantharellales	Cantharellaceae	Cantharellus	Cantharellus cibarius Fr.	SE	Hallenvägen - Eggby, barrskogsområde	b8323864-602a-4a7d-9127-bb903054e97d	58.428124	13.707438	100.0	1993-09-11T00:00:00Z	11.0	9	1993	5249504	5249504.0	Rolf-Göran Carlsson
855786590	urn:lsid:artportalen.se:Sighting:1101589	Basidiomycota	Agaricomycetes	Cantharellales	Cantharellaceae	Cantharellus	Cantharellus cibarius Fr.	SE	Lycke - Lilla Höjen	b8323864-602a-4a7d-9127-bb903054e97d	58.459396999999996	13.730938	100.0	1994-09-24T00:00:00Z	24.0	9	1994	5249504	5249504.0	Börje H Fagerlind
855786290	urn:lsid:artportalen.se:Sighting:1162232	Basidiomycota	Agaricomycetes	Cantharellales	Cantharellaceae	Cantharellus	Cantharellus pallens Pilát	SE	Klosternolängen	b8323864-602a-4a7d-9127-bb903054e97d	58.412572	13.663016	250.0	1993-08-16T00:00:00Z	16.0	8	1993	5249496	5249504.0	Rolf-Göran Carlsson
855786268	urn:lsid:artportalen.se:Sighting:152691	Basidiomycota	Agaricomycetes	Cantharellales	Cantharellaceae	Cantharellus	Craterellus cinereus (Pers.) Donk	SE	Karstorp - Volvos fritidsområde	b8323864-602a-4a7d-9127-bb903054e97d	58.418735	13.857762	100.0	1993-08-15T00:00:00Z	15.0	8	1993	2554512	5249528.0	Rolf-Göran Carlsson, Kurt-Anders Johansson, Börje H Fagerlind
855786029	urn:lsid:artportalen.se:Sighting:1162236	Basidiomycota	Agaricomycetes	Cantharellales	Cantharellaceae	Cantharellus	Cantharellus pallens Pilát	SE	Brunnsboängars NR västra delen.	b8323864-602a-4a7d-9127-bb903054e97d	58.403315	13.492479999999999	250.0	1994-08-25T00:00:00Z	25.0	8	1994	5249496	5249504.0	Rolf-Göran Carlsson
855785636	urn:lsid:artportalen.se:Sighting:1099464	Basidiomycota	Agaricomycetes	Cantharellales	Cantharellaceae	Cantharellus	Cantharellus cibarius Fr.	SE	Skövde - Mosebacke, Betesmark, triviallövskog och ädellövskog på kalk	b8323864-602a-4a7d-9127-bb903054e97d	58.434318000000005	13.8432	250.0	1993-07-22T00:00:00Z	22.0	7	1993	5249504	5249504.0	Börje H Fagerlind
855784932	urn:lsid:artportalen.se:Sighting:1099667	Basidiomycota	Agaricomycetes	Cantharellales	Cantharellaceae	Cantharellus	Cantharellus cibarius Fr.	SE	Vingängen	b8323864-602a-4a7d-9127-bb903054e97d	58.380401	13.567507	250.0	1993-07-27T00:00:00Z	27.0	7	1993	5249504	5249504.0	Rolf-Göran Carlsson
855784866	urn:lsid:artportalen.se:Sighting:1162052	Basidiomycota	Agaricomycetes	Cantharellales	Cantharellaceae	Cantharellus	Cantharellus pallens Pilát	SE	Brunnsboängars NR östra delen.	b8323864-602a-4a7d-9127-bb903054e97d	58.40436999999999	13.500969	250.0	1993-07-24T00:00:00Z	24.0	7	1993	5249496	5249504.0	Rolf-Göran Carlsson
855784441	urn:lsid:artportalen.se:Sighting:1097412	Basidiomycota	Agaricomycetes	Cantharellales	Cantharellaceae	Cantharellus	Cantharellus cibarius Fr.	SE	Rankås	b8323864-602a-4a7d-9127-bb903054e97d	58.422408999999995	14.222145999999999	100.0	1990-09-06T00:00:00Z	6.0	9	1990	5249504	5249504.0	Kurt-Anders Johansson
855783473	urn:lsid:artportalen.se:Sighting:1095908	Basidiomycota	Agaricomycetes	Cantharellales	Cantharellaceae	Cantharellus	Cantharellus cibarius Fr.	SE	Brunnsboängars NR östra delen.	b8323864-602a-4a7d-9127-bb903054e97d	58.40436999999999	13.500969	250.0	1989-08-24T00:00:00Z	24.0	8	1989	5249504	5249504.0	Peter Laudon
855782845	urn:lsid:artportalen.se:Sighting:1101009	Basidiomycota	Agaricomycetes	Cantharellales	Cantharellaceae	Cantharellus	Cantharellus cibarius Fr.	SE	Nolvik - Vättern - Brevik, tallbevuxen strandremsa och blandskog	b8323864-602a-4a7d-9127-bb903054e97d	58.449278	14.451144000000001	100.0	1993-09-29T00:00:00Z	29.0	9	1993	5249504	5249504.0	Inga Broberg
855782357	urn:lsid:artportalen.se:Sighting:1090233	Basidiomycota	Agaricomycetes	Cantharellales	Cantharellaceae	Cantharellus	Cantharellus cibarius Fr.	SE	Garpängen	b8323864-602a-4a7d-9127-bb903054e97d	58.460280000000004	13.820509	100.0	1984-08-04T00:00:00Z	4.0	8	1984	5249504	5249504.0	Genom Rolf-Göran Carlsson
855782148	urn:lsid:artportalen.se:Sighting:1101588	Basidiomycota	Agaricomycetes	Cantharellales	Cantharellaceae	Cantharellus	Cantharellus cibarius Fr.	SE	Svärtebäcken	b8323864-602a-4a7d-9127-bb903054e97d	58.467652	14.398341	250.0	1994-09-23T00:00:00Z	23.0	9	1994	5249504	5249504.0	Inga Broberg
855780333	urn:lsid:artportalen.se:Sighting:1093046	Basidiomycota	Agaricomycetes	Cantharellales	Cantharellaceae	Cantharellus	Cantharellus cibarius Fr.	SE	Karstorp - Volvos fritidsområde	b8323864-602a-4a7d-9127-bb903054e97d	58.418735	13.857762	100.0	1986-09-10T00:00:00Z	10.0	9	1986	5249504	5249504.0	Genom Rolf-Göran Carlsson
855780051	urn:lsid:artportalen.se:Sighting:152698	Basidiomycota	Agaricomycetes	Cantharellales	Cantharellaceae	Cantharellus	Craterellus cinereus (Pers.) Donk	SE	Ryds ängar NV-delen	b8323864-602a-4a7d-9127-bb903054e97d	58.429210999999995	13.832528	100.0	1994-09-01T00:00:00Z	1.0	9	1994	2554512	5249528.0	Rolf-Göran Carlsson
855778838	urn:lsid:artportalen.se:Sighting:152695	Basidiomycota	Agaricomycetes	Cantharellales	Cantharellaceae	Cantharellus	Craterellus cinereus (Pers.) Donk	SE	Ryds ängar NV-delen	b8323864-602a-4a7d-9127-bb903054e97d	58.429210999999995	13.832528	100.0	1993-09-12T00:00:00Z	12.0	9	1993	2554512	5249528.0	Rolf-Göran Carlsson
855778253	urn:lsid:artportalen.se:Sighting:1099671	Basidiomycota	Agaricomycetes	Cantharellales	Cantharellaceae	Cantharellus	Cantharellus cibarius Fr.	SE	Skövde - Boulognerskogen, Park med bl.a. tall, bok och ek	b8323864-602a-4a7d-9127-bb903054e97d	58.389582999999995	13.854241	250.0	1993-07-31T00:00:00Z	31.0	7	1993	5249504	5249504.0	Kurt-Anders Johansson, Rolf-Göran Carlsson
855777865	urn:lsid:artportalen.se:Sighting:1087608	Basidiomycota	Agaricomycetes	Cantharellales	Cantharellaceae	Cantharellus	Cantharellus cibarius Fr.	SE	Drottningkullen NR - Eggby, ädellövskog och betesmark	b8323864-602a-4a7d-9127-bb903054e97d	58.400505	13.639795000000001	250.0	1978-07-23T00:00:00Z	23.0	7	1978	5249504	5249504.0	Anita Stridvall
855777252	urn:lsid:artportalen.se:Sighting:1100794	Basidiomycota	Agaricomycetes	Cantharellales	Cantharellaceae	Cantharellus	Cantharellus cibarius Fr.	SE	Mickelstorp	b8323864-602a-4a7d-9127-bb903054e97d	58.418223	14.119136	100.0	1993-09-23T00:00:00Z	23.0	9	1993	5249504	5249504.0	Kurt-Anders Johansson, Rolf-Göran Carlsson
855776424	urn:lsid:artportalen.se:Sighting:1091364	Basidiomycota	Agaricomycetes	Cantharellales	Cantharellaceae	Cantharellus	Cantharellus cibarius Fr.	SE	Stora Lidens ekskog	b8323864-602a-4a7d-9127-bb903054e97d	58.45371	13.819682	100.0	1985-08-03T00:00:00Z	3.0	8	1985	5249504	5249504.0	Genom Rolf-Göran Carlsson
855776248	urn:lsid:artportalen.se:Sighting:1098755	Basidiomycota	Agaricomycetes	Cantharellales	Cantharellaceae	Cantharellus	Cantharellus cibarius Fr.	SE	Eahagens NR (östra delen)	b8323864-602a-4a7d-9127-bb903054e97d	58.443020999999995	13.674182	100.0	1992-08-28T00:00:00Z	28.0	8	1992	5249504	5249504.0	Genom Rolf-Göran Carlsson
855775120	urn:lsid:artportalen.se:Sighting:1100783	Basidiomycota	Agaricomycetes	Cantharellales	Cantharellaceae	Cantharellus	Cantharellus cibarius Fr.	SE	Nyttorp	b8323864-602a-4a7d-9127-bb903054e97d	58.450242	14.407091000000001	100.0	1993-09-16T00:00:00Z	16.0	9	1993	5249504	5249504.0	Inga Broberg
855771784	urn:lsid:artportalen.se:Sighting:1098138	Basidiomycota	Agaricomycetes	Cantharellales	Cantharellaceae	Cantharellus	Cantharellus cibarius Fr.	SE	Backen - NV - Brännbacken 3:1 - Häggum, gran- och tallskog	b8323864-602a-4a7d-9127-bb903054e97d	58.344556000000004	13.717776999999998	100.0	1991-08-31T00:00:00Z	31.0	8	1991	5249504	5249504.0	Genom Rolf-Göran Carlsson
855771522	urn:lsid:artportalen.se:Sighting:1092189	Basidiomycota	Agaricomycetes	Cantharellales	Cantharellaceae	Cantharellus	Cantharellus cibarius Fr.	SE	Berget 1:1	b8323864-602a-4a7d-9127-bb903054e97d	58.370712	13.795454999999999	250.0	1985-08-25T00:00:00Z	25.0	8	1985	5249504	5249504.0	Genom Rolf-Göran Carlsson
855770877	urn:lsid:artportalen.se:Sighting:1097389	Basidiomycota	Agaricomycetes	Cantharellales	Cantharellaceae	Cantharellus	Cantharellus cibarius Fr.	SE	Gottorp	b8323864-602a-4a7d-9127-bb903054e97d	58.383688	14.003325	250.0	1990-08-21T00:00:00Z	21.0	8	1990	5249504	5249504.0	Genom Rolf-Göran Carlsson
855770655	urn:lsid:artportalen.se:Sighting:1095905	Basidiomycota	Agaricomycetes	Cantharellales	Cantharellaceae	Cantharellus	Cantharellus cibarius Fr.	SE	Gottorp	b8323864-602a-4a7d-9127-bb903054e97d	58.383688	14.003325	250.0	1989-08-20T00:00:00Z	20.0	8	1989	5249504	5249504.0	Genom Rolf-Göran Carlsson
855770644	urn:lsid:artportalen.se:Sighting:1100266	Basidiomycota	Agaricomycetes	Cantharellales	Cantharellaceae	Cantharellus	Cantharellus cibarius Fr.	SE	Hene kamelandskapet	b8323864-602a-4a7d-9127-bb903054e97d	58.359342000000005	13.814903	250.0	1993-08-22T00:00:00Z	22.0	8	1993	5249504	5249504.0	Börje H Fagerlind, Kurt-Anders Johansson, Rolf-Göran Carlsson
855769008	urn:lsid:artportalen.se:Sighting:1092188	Basidiomycota	Agaricomycetes	Cantharellales	Cantharellaceae	Cantharellus	Cantharellus cibarius Fr.	SE	Klasborgs ängars NR, Betesmark med ädellöv och triviallöv	b8323864-602a-4a7d-9127-bb903054e97d	58.368154000000004	13.80415	250.0	1985-08-25T00:00:00Z	25.0	8	1985	5249504	5249504.0	Genom Rolf-Göran Carlsson
855768265	urn:lsid:artportalen.se:Sighting:1093045	Basidiomycota	Agaricomycetes	Cantharellales	Cantharellaceae	Cantharellus	Cantharellus cibarius Fr.	SE	Tovaberget	b8323864-602a-4a7d-9127-bb903054e97d	58.317273	13.656835999999998	250.0	1986-09-10T00:00:00Z	10.0	9	1986	5249504	5249504.0	Genom Rolf-Göran Carlsson
855767875	urn:lsid:artportalen.se:Sighting:152687	Basidiomycota	Agaricomycetes	Cantharellales	Cantharellaceae	Cantharellus	Craterellus cinereus (Pers.) Donk	SE	Levene äng NR	b8323864-602a-4a7d-9127-bb903054e97d	58.337318999999994	12.899008	250.0	1988-09-20T00:00:00Z	20.0	9	1988	2554512	5249528.0	Genom Rolf-Göran Carlsson
855766120	urn:lsid:artportalen.se:Sighting:1101573	Basidiomycota	Agaricomycetes	Cantharellales	Cantharellaceae	Cantharellus	Cantharellus cibarius Fr.	SE	Sydbillingen NR, Orrakycklingen, ONO, naturgranskog, myr, mossmarker	b8323864-602a-4a7d-9127-bb903054e97d	58.354653000000006	13.690442000000001	250.0	1994-08-28T00:00:00Z	28.0	8	1994	5249504	5249504.0	Börje H Fagerlind, Rolf-Göran Carlsson, Kurt-Anders Johansson
